gender,year_of_birth,city,country,level_of_education,polarity,subjectivity,nb_messages,certificate_delivered,course_id
m,1975.0,athis-mons,fr,b,0.13175000296905637,0.2231250051409006,4,N,MinesTelecom/04018/sessi
m,1975.0,athis-mons,fr,b,0.13175000296905637,0.2231250051409006,4,N,MinesTelecom/04018S02/se
m,1975.0,athis-mons,fr,b,0.13175000296905637,0.2231250051409006,4,N,MinesTelecom/04021/sessi
,,,,,0.0716666653752327,0.20000000298023224,1,Y,course-v1:MinesTelecom+0
,,,,,0.30666667222976685,0.1666666716337204,1,Y,course-v1:MinesTelecom+0
,,,,,0.2199999988079071,0.10000000149011612,2,N,MinesTelecom/04018/sessi
,,,,,0.22464286163449287,0.29702380672097206,4,Y,course-v1:MinesTelecom+0
,,,,,0.06333333626389503,0.3333333320915699,2,N,course-v1:MinesTelecom+0
,,,,,0.09922991134226322,0.1665178593248129,4,Y,course-v1:MinesTelecom+0
,,,,,0.800000011920929,0.0,1,N,course-v1:MinesTelecom+0
m,,bordeaux,fr,,0.09931182814761996,0.3980083835621675,30,Y,MinesTelecom/04017S02/se
,,,,,0.3017440500136997,0.23684524212564742,14,Y,course-v1:MinesTelecom+0
m,1992.0,gometz-le-chatel,fr,b,0.11311748166308673,0.26845495342168696,43,Y,course-v1:MinesTelecom+0
m,1992.0,gometz-le-chatel,fr,b,0.11311748166308673,0.26845495342168696,43,N,MinesTelecom/04017/sessi
m,1992.0,gometz-le-chatel,fr,b,0.11311748166308673,0.26845495342168696,43,N,MinesTelecom/04018/sessi
,,,,,0.15000000596046448,0.17499999701976776,1,N,course-v1:MinesTelecom+0
m,1981.0,,,m,-0.11847222658495109,0.22847222288449606,3,N,MinesTelecom/04017/sessi
m,1981.0,,,m,-0.11847222658495109,0.22847222288449606,3,N,MinesTelecom/04018/sessi
m,1981.0,,,m,-0.11847222658495109,0.22847222288449606,3,N,MinesTelecom/04018S02/se
m,,,,,0.17050000031789145,0.10833333432674408,3,N,course-v1:MinesTelecom+0
m,1967.0,toulouse,fr,b,0.2800000011920929,0.41999998688697815,1,Y,course-v1:MinesTelecom+0
m,1967.0,toulouse,fr,b,0.2800000011920929,0.41999998688697815,1,N,MinesTelecom/04017/sessi
m,1967.0,toulouse,fr,b,0.2800000011920929,0.41999998688697815,1,N,MinesTelecom/04017S02/se
m,1967.0,toulouse,fr,b,0.2800000011920929,0.41999998688697815,1,N,MinesTelecom/04018/sessi
m,1967.0,toulouse,fr,b,0.2800000011920929,0.41999998688697815,1,N,MinesTelecom/04021/sessi
,,,,,0.1548051940543311,0.1848917773791722,7,Y,CNAM/01002S04/session04
m,1973.0,,,b,0.0012499999720603228,0.1875,1,N,course-v1:MinesTelecom+0
m,1973.0,,,b,0.0012499999720603228,0.1875,1,N,MinesTelecom/04017/sessi
m,1973.0,,,b,0.0012499999720603228,0.1875,1,N,MinesTelecom/04018/sessi
m,1973.0,,,b,0.0012499999720603228,0.1875,1,N,MinesTelecom/04021/sessi
,,,,,0.19130466738715768,0.23987914342433214,8,N,CNAM/01002S04/session04
m,1973.0,sainte-genevieve,fr,hs,0.1067929317553838,0.20946969091892242,3,Y,MinesTelecom/04017/sessi
m,1973.0,sainte-genevieve,fr,hs,0.1067929317553838,0.20946969091892242,3,Y,MinesTelecom/04018/sessi
m,1973.0,sainte-genevieve,fr,hs,0.1067929317553838,0.20946969091892242,3,N,MinesTelecom/04021/sessi
,,,,,0.40666666626930237,0.23333333432674408,1,N,CNAM/01002S04/session04
m,,,,,0.0,0.0,4,Y,course-v1:MinesTelecom+0
,,douai,fr,,0.0,0.0,1,N,MinesTelecom/04021/sessi
,,,,,0.273333340883255,0.38333334028720856,2,N,course-v1:MinesTelecom+0
,,,,,0.273333340883255,0.38333334028720856,2,N,MinesTelecom/04021S02/se
,,,,,0.0,0.10000000149011612,2,N,course-v1:MinesTelecom+0
m,1960.0,biarritz,fr,m,0.206625004298985,0.25729166343808174,4,N,MinesTelecom/04021/sessi
,,,,,0.398333340883255,0.30000000447034836,2,N,CNAM/01002S04/session04
,,,,,0.06416666670702398,0.15833333879709244,2,N,CNAM/01002S04/session04
f,1960.0,,fr,m,0.13888981311439155,0.2484089575538581,176,N,MinesTelecom/04017/sessi
f,1969.0,dunkerque,fr,m,0.625,0.5,1,Y,MinesTelecom/04017S02/se
f,1969.0,dunkerque,fr,m,0.625,0.5,1,N,MinesTelecom/04018S02/se
,,,,,-0.5,0.15000000596046448,1,N,course-v1:MinesTelecom+0
f,1959.0,amiens,fr,,0.17888889275491238,0.22055556252598763,4,Y,course-v1:MinesTelecom+0
f,1959.0,amiens,fr,,0.17888889275491238,0.22055556252598763,4,N,MinesTelecom/04017/sessi
f,1959.0,amiens,fr,,0.17888889275491238,0.22055556252598763,4,N,MinesTelecom/04018/sessi
f,1959.0,amiens,fr,,0.17888889275491238,0.22055556252598763,4,N,MinesTelecom/04021/sessi
f,,,,,0.5496153831481934,1.2442307770252228,2,N,course-v1:MinesTelecom+0
m,1982.0,paris,fr,hs,0.009444442888100943,0.3888888955116272,3,Y,MinesTelecom/04017S02/se
m,1982.0,paris,fr,hs,0.009444442888100943,0.3888888955116272,3,N,MinesTelecom/04018S02/se
,,,,,0.07187500099341075,0.08333333333333333,3,N,course-v1:MinesTelecom+0
,,,,,0.07187500099341075,0.08333333333333333,3,N,MinesTelecom/04018/sessi
,,,,,0.06499999761581421,0.20999999344348907,1,Y,CNAM/01002S04/session04
,,,,,0.06499999761581421,0.20999999344348907,1,N,course-v1:MinesTelecom+0
m,1957.0,grenoble,fr,m,0.02812500111758709,0.12875000201165676,4,N,MinesTelecom/04017/sessi
m,1957.0,grenoble,fr,m,0.02812500111758709,0.12875000201165676,4,N,MinesTelecom/04021/sessi
,,,,,0.09200000017881393,0.18000000715255737,1,N,course-v1:MinesTelecom+0
f,1972.0,brest,fr,m,-0.07333333045244217,0.3083333373069763,1,N,MinesTelecom/04017/sessi
,,,,,0.0,0.0,1,Y,course-v1:MinesTelecom+0
,,,,,0.19300000369548798,0.2750000059604645,1,N,course-v1:MinesTelecom+0
m,1965.0,,,hs,0.11124999821186066,0.2305555542310079,3,N,course-v1:MinesTelecom+0
m,1965.0,,,hs,0.11124999821186066,0.2305555542310079,3,N,MinesTelecom/04021/sessi
,,,,,0.10076923295855522,0.11153846234083176,2,N,course-v1:MinesTelecom+0
m,1956.0,aulnat,fr,jhs,0.1070000022649765,0.20250000357627868,5,Y,MinesTelecom/04017/sessi
m,1945.0,villeurbanne,fr,m,-0.04194444138556719,0.3000000001241763,6,N,MinesTelecom/04018S02/se
,,,,,0.1545952372252941,0.1423809499080692,7,Y,CNAM/01002S04/session04
m,1968.0,,,a,0.014166668057441711,0.021666668355464935,2,N,course-v1:MinesTelecom+0
m,1968.0,,,a,0.014166668057441711,0.021666668355464935,2,N,MinesTelecom/04021/sessi
m,1955.0,,fr,other,0.0,0.0,2,N,course-v1:MinesTelecom+0
m,1955.0,,fr,other,0.0,0.0,2,N,MinesTelecom/04021/sessi
,,,,,0.019999999552965164,0.0,2,N,course-v1:MinesTelecom+0
,,,,,0.2473459616303444,0.33626262346903485,6,N,course-v1:MinesTelecom+0
,,,,,0.2133333384990692,0.23749999701976776,1,N,CNAM/01002S04/session04
m,1978.0,,fr,p,0.07333333045244217,0.20000000298023224,1,N,MinesTelecom/04017/sessi
f,1988.0,,,m,0.1551250023767352,0.23093750700354576,4,N,MinesTelecom/04021/sessi
,,,,,0.1866927146911621,0.23125000298023224,2,Y,course-v1:MinesTelecom+0
m,1973.0,,,m,0.02166666090488434,0.2708333358168602,2,N,course-v1:MinesTelecom+0
m,1973.0,,,m,0.02166666090488434,0.2708333358168602,2,N,MinesTelecom/04017/sessi
,,,,,-0.009999999776482582,0.4399999976158142,1,N,course-v1:MinesTelecom+0
m,,,,,0.15000000596046448,0.3499999940395355,1,N,course-v1:MinesTelecom+0
m,1980.0,neuilly ,fr,b,0.2266666740179062,0.1666666716337204,1,N,course-v1:MinesTelecom+0
m,1980.0,neuilly ,fr,b,0.2266666740179062,0.1666666716337204,1,N,MinesTelecom/04018/sessi
m,1952.0,pujaut,fr,,0.03333333507180214,0.11666666716337204,1,N,MinesTelecom/04017S02/se
m,1947.0,,,m,-0.08100000023841858,0.23500000685453415,2,h,course-v1:MinesTelecom+0
m,1947.0,,,m,-0.08100000023841858,0.23500000685453415,2,Y,MinesTelecom/04017/sessi
m,1947.0,,,m,-0.08100000023841858,0.23500000685453415,2,Y,MinesTelecom/04018/sessi
m,1949.0,,,m,0.13056072767358273,0.21505471350004277,12,N,course-v1:MinesTelecom+0
m,1949.0,,,m,0.13056072767358273,0.21505471350004277,12,N,MinesTelecom/04017S02/se
m,1949.0,,,m,0.13056072767358273,0.21505471350004277,12,N,MinesTelecom/04018S02/se
,,,,,0.10808673567537751,0.1946428609745843,7,N,course-v1:MinesTelecom+0
,,,,,0.19333332777023315,0.3166666626930237,1,N,course-v1:MinesTelecom+0
,,,,,0.19333332777023315,0.3166666626930237,1,N,MinesTelecom/04017/sessi
,,,,,0.19333332777023315,0.3166666626930237,1,N,MinesTelecom/04018/sessi
,,,,,0.19333332777023315,0.3166666626930237,1,N,MinesTelecom/04021/sessi
,,,,,0.19333332777023315,0.3166666626930237,1,N,MinesTelecom/04021S02/se
,,,,,0.07227272540330887,0.14636363089084625,1,N,CNAM/01002S04/session04
,,,,,0.0,0.0,1,Y,CNAM/01002S04/session04
m,1967.0,nimes,fr,jhs,0.030079410783946513,0.21210294552147388,10,Y,MinesTelecom/04017/sessi
m,1967.0,nimes,fr,jhs,0.030079410783946513,0.21210294552147388,10,Y,MinesTelecom/04018/sessi
m,1967.0,nimes,fr,jhs,0.030079410783946513,0.21210294552147388,10,N,MinesTelecom/04021/sessi
m,1965.0,,,b,0.16281438073902219,0.18830694466035952,54,N,CNAM/01002S04/session04
m,1965.0,,,b,0.16281438073902219,0.18830694466035952,54,N,course-v1:MinesTelecom+0
m,1965.0,,,b,0.16281438073902219,0.18830694466035952,54,N,MinesTelecom/04017/sessi
m,1965.0,,,b,0.16281438073902219,0.18830694466035952,54,N,MinesTelecom/04017S02/se
m,1965.0,,,b,0.16281438073902219,0.18830694466035952,54,N,MinesTelecom/04018/sessi
m,1965.0,,,b,0.16281438073902219,0.18830694466035952,54,N,MinesTelecom/04018S02/se
m,1965.0,,,b,0.16281438073902219,0.18830694466035952,54,N,MinesTelecom/04021/sessi
,,,,,-0.02500000037252903,0.17499999701976776,1,N,CNAM/01002S04/session04
m,,,,,0.03333333507180214,0.0,1,Y,course-v1:MinesTelecom+0
m,,,,,0.03333333507180214,0.0,1,N,MinesTelecom/04021S02/se
m,1963.0,saint arnoult en yvelines,fr,m,0.15666666626930237,0.06666667014360428,1,N,MinesTelecom/04017/sessi
m,1963.0,saint arnoult en yvelines,fr,m,0.15666666626930237,0.06666667014360428,1,Y,MinesTelecom/04018/sessi
,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
m,1939.0,legrau du roi,fr,m,0.10797123080966148,0.233898065848784,55,N,course-v1:MinesTelecom+0
m,1939.0,legrau du roi,fr,m,0.10797123080966148,0.233898065848784,55,N,MinesTelecom/04017/sessi
m,1939.0,legrau du roi,fr,m,0.10797123080966148,0.233898065848784,55,Y,MinesTelecom/04017S02/se
m,1939.0,legrau du roi,fr,m,0.10797123080966148,0.233898065848784,55,N,MinesTelecom/04018/sessi
m,1939.0,legrau du roi,fr,m,0.10797123080966148,0.233898065848784,55,N,MinesTelecom/04018S02/se
,,,,,0.12621009722352028,0.2157953977584839,3,N,course-v1:MinesTelecom+0
m,1947.0,saint-pierre,re,b,0.1425428939435412,0.4060906851116349,17,N,MinesTelecom/04017/sessi
m,1947.0,saint-pierre,re,b,0.1425428939435412,0.4060906851116349,17,Y,MinesTelecom/04018/sessi
m,1947.0,saint-pierre,re,b,0.1425428939435412,0.4060906851116349,17,N,MinesTelecom/04021/sessi
m,1957.0,,,b,-0.051823805272579196,0.27286190539598465,5,Y,course-v1:MinesTelecom+0
m,1957.0,,,b,-0.051823805272579196,0.27286190539598465,5,N,MinesTelecom/04017S02/se
m,1957.0,,,b,-0.051823805272579196,0.27286190539598465,5,N,MinesTelecom/04018/sessi
m,1957.0,,,b,-0.051823805272579196,0.27286190539598465,5,N,MinesTelecom/04018S02/se
m,1957.0,,,b,-0.051823805272579196,0.27286190539598465,5,N,MinesTelecom/04021/sessi
m,1946.0,marseille,fr,p,0.15000000596046448,0.3499999940395355,1,N,course-v1:MinesTelecom+0
m,1946.0,marseille,fr,p,0.15000000596046448,0.3499999940395355,1,N,MinesTelecom/04017/sessi
m,1946.0,marseille,fr,p,0.15000000596046448,0.3499999940395355,1,N,MinesTelecom/04018/sessi
m,1946.0,marseille,fr,p,0.15000000596046448,0.3499999940395355,1,N,MinesTelecom/04021/sessi
f,1994.0,alger,dz,b,0.21485714401517594,0.24285714541162765,7,N,course-v1:MinesTelecom+0
f,1994.0,alger,dz,b,0.21485714401517594,0.24285714541162765,7,N,MinesTelecom/04017S02/se
f,1994.0,alger,dz,b,0.21485714401517594,0.24285714541162765,7,N,MinesTelecom/04021S02/se
m,,,,,0.06157142836600542,0.24035952296108007,20,N,course-v1:MinesTelecom+0
m,1971.0,saint brandan,fr,m,0.18853264136446846,0.4187816772609949,36,N,course-v1:MinesTelecom+0
m,1971.0,saint brandan,fr,m,0.18853264136446846,0.4187816772609949,36,Y,MinesTelecom/04017/sessi
m,1971.0,saint brandan,fr,m,0.18853264136446846,0.4187816772609949,36,Y,MinesTelecom/04018/sessi
m,1971.0,saint brandan,fr,m,0.18853264136446846,0.4187816772609949,36,N,MinesTelecom/04021/sessi
,,,,,0.42500001192092896,0.512499988079071,1,N,MinesTelecom/04021S02/se
,,,,,-0.4000000059604645,0.10000000149011612,1,N,course-v1:MinesTelecom+0
,,,,,-0.4000000059604645,0.10000000149011612,1,N,MinesTelecom/04021S02/se
m,1981.0,,,p,0.10171874985098839,0.17890625074505806,4,N,course-v1:MinesTelecom+0
m,1981.0,,,p,0.10171874985098839,0.17890625074505806,4,N,MinesTelecom/04018/sessi
m,1981.0,,,jhs,0.2658333331346512,0.5874999985098839,2,Y,MinesTelecom/04017/sessi
m,1981.0,,,jhs,0.2658333331346512,0.5874999985098839,2,Y,MinesTelecom/04018/sessi
m,1981.0,,,jhs,0.2658333331346512,0.5874999985098839,2,N,MinesTelecom/04021/sessi
m,,meyrargues,fr,a,0.10499999672174454,0.20624999701976776,1,N,course-v1:MinesTelecom+0
m,,meyrargues,fr,a,0.10499999672174454,0.20624999701976776,1,Y,MinesTelecom/04017/sessi
m,,meyrargues,fr,a,0.10499999672174454,0.20624999701976776,1,Y,MinesTelecom/04018/sessi
m,,meyrargues,fr,a,0.10499999672174454,0.20624999701976776,1,N,MinesTelecom/04021/sessi
m,,,,,0.11222222447395325,0.14222222566604614,1,N,course-v1:MinesTelecom+0
,,,,,0.01261363667435944,0.083522729575634,2,N,course-v1:MinesTelecom+0
m,,,,,0.0,0.20000000298023224,1,Y,course-v1:MinesTelecom+0
m,1992.0,zaghouen,tn,jhs,0.20000000298023224,0.20000000298023224,1,N,CNAM/01002S04/session04
m,1992.0,zaghouen,tn,jhs,0.20000000298023224,0.20000000298023224,1,N,MinesTelecom/04017/sessi
m,1992.0,zaghouen,tn,jhs,0.20000000298023224,0.20000000298023224,1,N,MinesTelecom/04018/sessi
f,,,,,0.06801739754155278,0.1607440486550331,4,N,course-v1:MinesTelecom+0
f,1996.0,chatenay-malabry,fr,,0.375,0.20000000298023224,1,N,MinesTelecom/04017S02/se
f,1996.0,chatenay-malabry,fr,,0.375,0.20000000298023224,1,N,MinesTelecom/04018S02/se
f,1996.0,chatenay-malabry,fr,,0.375,0.20000000298023224,1,N,MinesTelecom/04021/sessi
,,,,,0.1907142847776413,0.32499998807907104,1,N,CNAM/01002S04/session04
,,,,,0.42500001192092896,0.4000000059604645,1,N,course-v1:MinesTelecom+0
,,,,,0.2549999952316284,0.2083333283662796,1,N,CNAM/01002S04/session04
f,1964.0,languidic,fr,jhs,0.09468191402518879,0.3003674977175567,46,N,MinesTelecom/04017/sessi
f,1964.0,languidic,fr,jhs,0.09468191402518879,0.3003674977175567,46,Y,MinesTelecom/04017S02/se
f,1964.0,languidic,fr,jhs,0.09468191402518879,0.3003674977175567,46,Y,MinesTelecom/04018/sessi
f,1964.0,languidic,fr,jhs,0.09468191402518879,0.3003674977175567,46,N,MinesTelecom/04018S02/se
f,1964.0,languidic,fr,jhs,0.09468191402518879,0.3003674977175567,46,N,MinesTelecom/04021S02/se
m,,namur,be,b,0.16535478470508347,0.25556767130778596,44,N,course-v1:MinesTelecom+0
m,,namur,be,b,0.16535478470508347,0.25556767130778596,44,Y,MinesTelecom/04017/sessi
m,,namur,be,b,0.16535478470508347,0.25556767130778596,44,Y,MinesTelecom/04018/sessi
m,,namur,be,b,0.16535478470508347,0.25556767130778596,44,N,MinesTelecom/04021/sessi
,,,,,0.125,0.05000000074505806,1,N,CNAM/01002S04/session04
m,1975.0,lanmodez,fr,m,0.0,0.0,1,h,course-v1:MinesTelecom+0
m,1975.0,lanmodez,fr,m,0.0,0.0,1,Y,MinesTelecom/04017S02/se
m,1975.0,lanmodez,fr,m,0.0,0.0,1,N,MinesTelecom/04018S02/se
m,1975.0,lanmodez,fr,m,0.0,0.0,1,N,MinesTelecom/04021/sessi
m,1975.0,lanmodez,fr,m,0.0,0.0,1,N,MinesTelecom/04021S02/se
,,,,,0.10000000149011612,0.10000000149011612,1,Y,CNAM/01002S04/session04
m,1978.0,alencon,fr,jhs,0.08250000327825546,4.650000095367432,1,N,course-v1:MinesTelecom+0
,,,,,0.19065238554030656,0.23604761809110641,5,N,CNAM/01002S04/session04
m,,,,,0.10124999843537807,0.1900000013411045,4,N,course-v1:MinesTelecom+0
,,,,,-0.06534286066889763,0.20192857086658478,5,N,MinesTelecom/04018S02/se
,,,,,0.48250000178813934,0.5083333402872086,2,N,course-v1:MinesTelecom+0
,,,,,0.125,0.20000000298023224,1,N,course-v1:MinesTelecom+0
,,,,,0.125,0.20000000298023224,1,N,MinesTelecom/04018S02/se
,,,,,0.10000000149011612,0.20000000298023224,2,N,CNAM/01002S04/session04
,,,,,0.1875,0.21250000596046448,1,N,course-v1:MinesTelecom+0
m,1974.0,,,b,0.18250000476837158,0.2874999940395355,1,N,MinesTelecom/04017S02/se
m,1974.0,,,b,0.18250000476837158,0.2874999940395355,1,N,MinesTelecom/04021/sessi
m,1973.0,blain,fr,hs,0.0,0.5,1,N,MinesTelecom/04017S02/se
,,,,,0.03208334115333855,0.2745833396911621,4,Y,course-v1:MinesTelecom+0
m,1979.0,,,hs,0.0786666676402092,0.12066666707396508,5,N,course-v1:MinesTelecom+0
m,1979.0,,,hs,0.0786666676402092,0.12066666707396508,5,N,MinesTelecom/04017/sessi
m,1979.0,,,hs,0.0786666676402092,0.12066666707396508,5,Y,MinesTelecom/04018/sessi
m,1979.0,,,hs,0.0786666676402092,0.12066666707396508,5,N,MinesTelecom/04018S02/se
m,1979.0,,,hs,0.0786666676402092,0.12066666707396508,5,N,MinesTelecom/04021/sessi
m,1979.0,,,hs,0.0786666676402092,0.12066666707396508,5,N,MinesTelecom/04021S02/se
m,1973.0,rennes,fr,m,0.26625001430511475,0.3199999928474426,1,N,course-v1:MinesTelecom+0
m,1973.0,rennes,fr,m,0.26625001430511475,0.3199999928474426,1,Y,MinesTelecom/04017S02/se
m,1973.0,rennes,fr,m,0.26625001430511475,0.3199999928474426,1,N,MinesTelecom/04018S02/se
m,1973.0,rennes,fr,m,0.26625001430511475,0.3199999928474426,1,N,MinesTelecom/04021S02/se
m,1979.0,saint just saint rambert,fr,b,0.20000000298023224,0.17499999701976776,1,N,MinesTelecom/04017/sessi
m,1979.0,saint just saint rambert,fr,b,0.20000000298023224,0.17499999701976776,1,N,MinesTelecom/04018/sessi
m,1979.0,saint just saint rambert,fr,b,0.20000000298023224,0.17499999701976776,1,N,MinesTelecom/04021/sessi
m,1991.0,soissons,fr,b,-0.22499999962747097,0.42499999701976776,2,N,course-v1:MinesTelecom+0
m,1991.0,soissons,fr,b,-0.22499999962747097,0.42499999701976776,2,N,MinesTelecom/04017/sessi
,,,,,0.23624999821186066,0.4000000059604645,1,N,MinesTelecom/04018S02/se
m,,,,,0.30000001192092896,0.20000000298023224,1,N,course-v1:MinesTelecom+0
,,,,,0.19854545322331515,0.22992424531416458,11,N,CNAM/01002S04/session04
m,,,,,0.0,0.5666666626930237,1,Y,course-v1:MinesTelecom+0
m,1960.0,,,b,0.08882812783122063,0.08958333358168602,2,N,course-v1:MinesTelecom+0
m,1960.0,,,b,0.08882812783122063,0.08958333358168602,2,Y,MinesTelecom/04017/sessi
m,1960.0,,,b,0.08882812783122063,0.08958333358168602,2,Y,MinesTelecom/04018/sessi
m,1960.0,,,b,0.08882812783122063,0.08958333358168602,2,N,MinesTelecom/04021/sessi
m,1978.0,,,m,0.08665522870918115,0.33341095099846524,6,N,MinesTelecom/04017/sessi
m,1978.0,,,m,0.08665522870918115,0.33341095099846524,6,N,MinesTelecom/04018/sessi
,,,,,0.045333340764045715,0.7566666702429453,3,N,course-v1:MinesTelecom+0
,,rennes,fr,,0.10000000149011612,0.375,1,Y,MinesTelecom/04017S02/se
m,1963.0,possession,re,hs,0.14333333354443312,0.2958333380520344,4,N,course-v1:MinesTelecom+0
m,1963.0,possession,re,hs,0.14333333354443312,0.2958333380520344,4,Y,MinesTelecom/04017S02/se
m,1963.0,possession,re,hs,0.14333333354443312,0.2958333380520344,4,N,MinesTelecom/04018S02/se
m,1963.0,possession,re,hs,0.14333333354443312,0.2958333380520344,4,N,MinesTelecom/04021S02/se
m,1983.0,le plessis pate,fr,hs,0.26000000288089115,0.2583333378036817,3,N,MinesTelecom/04018/sessi
m,1963.0,,,jhs,0.3076415151357651,0.3258571431040764,5,N,MinesTelecom/04018/sessi
m,1963.0,,,jhs,0.3076415151357651,0.3258571431040764,5,N,MinesTelecom/04021/sessi
,,,,,0.1210000030696392,0.2566666677594185,2,Y,course-v1:MinesTelecom+0
f,,,,,0.11490000113844871,0.17874999940395356,5,Y,course-v1:MinesTelecom+0
,,,,,0.2659375071525574,0.20937499403953552,1,N,course-v1:MinesTelecom+0
f,1991.0,avignon,fr,b,0.17666666209697723,0.11666666716337204,1,N,CNAM/01002S04/session04
f,1991.0,avignon,fr,b,0.17666666209697723,0.11666666716337204,1,N,MinesTelecom/04017S02/se
f,1991.0,avignon,fr,b,0.17666666209697723,0.11666666716337204,1,N,MinesTelecom/04018S02/se
f,1991.0,avignon,fr,b,0.17666666209697723,0.11666666716337204,1,N,MinesTelecom/04021S02/se
,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
,,,,,0.1875,0.30000001192092896,1,N,CNAM/01002S04/session04
m,1981.0,louveciennes,fr,p,0.09249999932944775,0.08749999850988388,2,Y,MinesTelecom/04017/sessi
m,1981.0,louveciennes,fr,p,0.09249999932944775,0.08749999850988388,2,Y,MinesTelecom/04018/sessi
m,,,,,0.025999999046325682,0.26500000059604645,5,N,course-v1:MinesTelecom+0
,,,,,0.0,0.800000011920929,1,N,course-v1:MinesTelecom+0
f,,,,,0.21785801090300083,0.27704166918992995,10,Y,course-v1:MinesTelecom+0
m,1950.0,noisy le roi,fr,m,0.2586904764175415,0.21345238387584686,4,N,course-v1:MinesTelecom+0
m,1950.0,noisy le roi,fr,m,0.2586904764175415,0.21345238387584686,4,Y,MinesTelecom/04017S02/se
m,1950.0,noisy le roi,fr,m,0.2586904764175415,0.21345238387584686,4,N,MinesTelecom/04018S02/se
m,1950.0,noisy le roi,fr,m,0.2586904764175415,0.21345238387584686,4,N,MinesTelecom/04021S02/se
,,,,,0.0,0.17499999701976776,1,N,course-v1:MinesTelecom+0
,,,,,0.10916666686534882,0.20000000298023224,1,N,course-v1:MinesTelecom+0
m,,,,,0.20833333333333334,0.26944445073604584,3,N,course-v1:MinesTelecom+0
m,1984.0,gembloux,be,jhs,0.3083333373069763,0.23333333432674408,1,Y,MinesTelecom/04017/sessi
,,,,,0.18750000248352686,0.1680555542310079,3,N,MinesTelecom/04021S02/se
m,1982.0,beleymas,fr,p,0.11120348911294166,0.259561157621005,17,Y,MinesTelecom/04017/sessi
m,1982.0,beleymas,fr,p,0.11120348911294166,0.259561157621005,17,Y,MinesTelecom/04018/sessi
,,,,,0.013000000268220901,0.25600001215934753,1,N,CNAM/01002S04/session04
,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
m,1956.0,,,b,0.07624292568371241,0.35204004057713095,62,Y,MinesTelecom/04017/sessi
,,jurancon ,fr,,0.014444444328546524,0.2611111104488373,1,N,MinesTelecom/04017/sessi
,,,,,0.17613280937075615,0.5400000065565109,2,N,course-v1:MinesTelecom+0
,,,,,0.26166666857898235,0.28611111516753834,6,N,course-v1:MinesTelecom+0
,,,,,0.11721428669989109,0.2946428619325161,4,N,course-v1:MinesTelecom+0
,,,,,0.054999999701976776,0.125,1,N,CNAM/01002S04/session04
,,,,,0.1550000011920929,0.25833334028720856,2,N,CNAM/01002S04/session04
m,1950.0,,dz,m,0.16124999895691872,0.25000000558793545,4,N,MinesTelecom/04018S02/se
m,1972.0,terminiers,fr,hs,0.2737500071525574,0.42500001192092896,1,Y,MinesTelecom/04017/sessi
m,1960.0,,fr,b,0.19750000536441803,0.23375000059604645,1,N,course-v1:MinesTelecom+0
m,1960.0,,fr,b,0.19750000536441803,0.23375000059604645,1,Y,MinesTelecom/04017S02/se
m,1960.0,,fr,b,0.19750000536441803,0.23375000059604645,1,N,MinesTelecom/04018S02/se
m,1960.0,,fr,b,0.19750000536441803,0.23375000059604645,1,N,MinesTelecom/04021S02/se
,,,,,0.3166666626930237,0.32499998807907104,1,N,course-v1:MinesTelecom+0
,,,,,0.23402947782804923,0.23015872628561088,7,N,course-v1:MinesTelecom+0
,,,,,0.19611111283302307,0.15555556118488312,1,N,course-v1:MinesTelecom+0
f,1984.0,choisy le roi,fr,m,0.10000000149011612,0.6000000238418579,1,N,MinesTelecom/04017S02/se
m,1957.0,,fr,p,0.1550000011920929,0.10000000149011612,1,N,course-v1:MinesTelecom+0
m,1957.0,,fr,p,0.1550000011920929,0.10000000149011612,1,N,MinesTelecom/04021/sessi
,,,,,0.13774999976158142,0.20499999821186066,2,N,MinesTelecom/04021S02/se
,,,,,0.18866409113009772,0.22312897009154162,12,Y,course-v1:MinesTelecom+0
,,,,,-0.11666666716337204,0.13333334028720856,1,N,course-v1:MinesTelecom+0
,,,,,0.03944444408019384,0.11944444601734479,3,N,course-v1:MinesTelecom+0
,,,,,0.08329861331731081,0.2520833338300387,6,N,course-v1:MinesTelecom+0
,,,,,0.0,0.0,1,N,course-v1:MinesTelecom+0
,,,,,0.300555557012558,0.35555556416511536,1,N,CNAM/01002S04/session04
,,,,,-0.009999997913837433,0.20000000298023224,2,N,MinesTelecom/04021S02/se
,,,,,0.38499999046325684,0.42500001192092896,1,N,course-v1:MinesTelecom+0
,,,,,0.3082996606826782,0.4102693597475688,3,N,course-v1:MinesTelecom+0
,,,,,-0.10999999940395355,0.0,2,Y,CNAM/01002S04/session04
,,,,,0.25870535895228386,0.2615714315325022,4,N,CNAM/01002S04/session04
m,1951.0,meze,fr,m,0.1264393962919712,0.18166666850447655,2,Y,MinesTelecom/04017/sessi
m,1951.0,meze,fr,m,0.1264393962919712,0.18166666850447655,2,Y,MinesTelecom/04018/sessi
m,1951.0,meze,fr,m,0.1264393962919712,0.18166666850447655,2,N,MinesTelecom/04021/sessi
f,,paris,fr,m,-0.10899999737739563,0.2750000059604645,1,N,MinesTelecom/04021/sessi
,,,,,0.05033333487808704,0.19583333283662796,10,N,course-v1:MinesTelecom+0
